tweetId,reporterId,reportTime,reason
222e9a14-dadd-4538-968f-cab24fd9232d,21,2022-10-20 18:08:41.205209,L'utilisateur a partagé des informations trompeuses et fausses.
d0fd6725-9b98-429b-bb4d-722988b6e286,22,2022-08-07 00:51:31.873219,L'utilisateur a partagé des informations trompeuses et fausses.
47034ce6-a4e6-456f-b30a-cbeeeac3389b,23,2020-05-26 02:10:44.700286,Ce message est du spam ou des liens malveillants.
34af0a85-3f7a-46e3-b970-8f741906a6f4,24,2022-08-17 06:53:18.825596,Ce compte utilise des images de violence explicite.
4fe0056f-9a25-4716-9b1f-667aac130a1c,25,2023-11-10 23:51:11.491750,L'utilisateur a partagé des informations trompeuses et fausses.
6dc4ef03-66e7-440b-9f19-b08479ce0d43,26,2023-09-28 03:04:17.280210,Cette publication contient des informations trompeuses et fausses.
d5a82697-8dfb-4f58-91c3-cafc2f4e2894,27,2023-09-27 07:57:15.744350,Ce message est du spam ou des fraudes.
272536a4-8440-4cd0-aaf8-489a1bccac98,28,2023-07-24 07:10:03.173323,L'utilisateur a partagé des images inappropriées pour un public jeune.
a85dc459-c7bb-45c6-9337-ffe16ff94126,29,2023-11-18 15:44:11.830672,Ce compte utilise des images de violence explicite.
481d53f4-df44-44ec-8490-beb663115599,30,2023-08-14 23:08:07.417156,Ce message est du spam ou des fraudes.
2797601c-aae0-49ef-b84d-06417b85e8af,31,2019-12-01 19:02:37.422107,Cette publication contient des informations trompeuses et fausses.
de7f155f-a5c6-4e8f-939d-36c528f09ef5,32,2023-07-06 13:52:19.528798,Ce contenu contient des insultes racistes ou discriminatoires.
7c43889a-a9be-4141-a87b-79f1f9db5b6e,33,2021-12-02 19:35:14.462978,Ce contenu contient des informations personnelles sans consentement.
96d7604c-f3df-410d-8667-e9e6cee374cb,34,2017-05-29 18:17:49.271698,L'utilisateur a partagé des images inappropriées pour un public jeune.
2e05e220-ae5f-4dc0-8619-4cdc37d623ac,35,2023-04-26 06:15:04.759784,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
f3695df9-b113-4e81-b7e7-b70ea0006bac,36,2023-07-06 23:24:45.109310,Ce contenu contient des insultes racistes ou discriminatoires.
84b42341-d8be-4aae-bab9-84fe721e88d1,37,2021-10-05 15:34:39.352570,Ce message est du spam ou des fraudes.
a4897328-7c47-4d2a-bf27-d27429adeb7d,38,2020-12-13 20:52:05.731013,Ce compte utilise des images de violence explicite.
0756616a-b872-4acc-a889-805030d69fee,39,2022-10-14 00:28:33.949878,Cette publication contient des informations trompeuses et fausses.
383b100a-46d1-49f2-a987-73b5cac1edb0,40,2022-05-08 00:00:37.318005,L'utilisateur encourage à la violence.
237c7d02-48d8-49cc-9982-a1d6dce54581,41,2023-05-20 23:41:55.525485,L'utilisateur publie du contenu à caractère pornographique.
79413440-6bb2-4db1-8cce-b43560b8c220,42,2021-11-12 07:18:47.467126,Cette publication contient des informations trompeuses et fausses.
db58786e-a296-4984-a6de-b4add2123daa,43,2017-03-25 15:09:26.901772,Ce compte utilise des images de violence explicite.
2094f804-ead3-4a52-bbe5-59e133ed009e,44,2023-12-16 15:11:48.002042,Ce compte utilise des images de violence explicite.
bfd540a6-d392-46d7-8286-60045e55b2a9,45,2022-09-27 07:01:08.034812,Ce contenu contient des insultes racistes ou discriminatoires.
8d87dfa3-a1e9-4491-93ba-de2e7f5f045d,46,2022-03-25 17:53:47.932680,L'utilisateur a partagé des images inappropriées pour un public jeune.
d7829ded-31d8-419b-867f-d8c36865b712,47,2023-11-27 09:57:25.679266,L'utilisateur encourage à la violence.
af31099a-e71a-47ce-bb11-25c842e0a62b,48,2023-09-13 12:49:58.169706,L'utilisateur a partagé des informations trompeuses et fausses.
c904edb8-992c-4d81-85d9-f76b2d7a761e,49,2023-08-31 00:26:47.921121,Ce contenu contient des insultes racistes ou discriminatoires.
8a8362e9-81b5-424f-b0f0-aff7e803e0be,50,2023-12-18 02:41:39.622670,Ce contenu contient des insultes racistes ou discriminatoires.
79ec125d-8722-4abc-84ce-ab85632d955a,51,2022-12-10 05:24:15.034602,Ce message est du spam ou des liens malveillants.
08822ca3-3b5b-4673-80fb-d8bafb61ce46,52,2021-12-10 01:54:16.429091,Ce compte utilise des images de violence explicite.
e50bc269-f5d9-41fe-9f33-ae75972fc1eb,53,2019-05-16 07:41:53.057051,Ce contenu contient des informations personnelles sans consentement.
77eab204-4a58-46fb-bead-3ad0a458f73e,54,2023-08-05 04:20:38.345080,L'utilisateur a partagé des images inappropriées pour un public jeune.
670f57ec-985c-4eb2-b77e-1c9646bed8a6,55,2021-07-03 07:43:57.267169,Cette publication contient des informations trompeuses et fausses.
f29864d7-81cc-4980-a663-82a867da093b,56,2019-10-26 15:14:03.249857,Ce compte utilise des images de violence explicite.
f45e0484-4be3-4889-ad3f-416da362e04a,57,2023-07-06 12:27:01.549524,Ce message est du spam ou des fraudes.
2c0563cc-6e6e-49ee-be2d-5eb0c2a3d0a7,58,2023-12-09 22:31:45.909388,Ce message est du spam ou des liens malveillants.
cc54d35f-16a3-4613-9764-0b5f410855a7,59,2022-07-13 03:35:38.832678,L'utilisateur a partagé des informations trompeuses et fausses.
4cb28946-1c4d-46bd-bcef-9b70308e938d,60,2023-06-27 00:51:44.299172,Ce message est du spam ou des fraudes.
b08ec842-70f3-421c-b4e2-62dd2189fdbd,61,2021-09-01 04:41:12.417633,Ce message est du spam ou des fraudes.
02831209-45e9-47ca-8b29-fc8c23542d81,62,2023-10-09 18:19:44.353881,L'utilisateur a partagé des informations trompeuses et fausses.
fcf397be-4080-40f8-9cee-e19b515d8d3d,63,2023-11-02 21:00:38.527495,Ce compte utilise des images de violence explicite.
4452bedf-d5b1-4ae7-879d-a5c8c486fe65,64,2023-12-10 02:08:30.713353,Ce message est du spam ou des liens malveillants.
945a1cd4-8888-4153-affa-ff0ceb5fe49d,65,2023-10-19 18:04:21.167000,Ce message est du spam ou des liens malveillants.
596f3872-edbe-4410-b095-24f73186ffff,66,2022-08-21 06:10:41.669555,Ce compte utilise des images de violence explicite.
c52275db-52bb-4399-97e8-456d81120243,67,2023-11-04 10:08:22.544316,L'utilisateur encourage à la violence.
377dd6f1-19d8-4c39-b869-ed20ae8145e9,68,2023-09-01 10:25:32.175905,Ce compte publie du contenu à caractère pornographique.
c4fbd118-4eb3-401e-a4c7-d6ea74528559,69,2022-11-14 09:29:45.214825,L'utilisateur encourage à la violence.
67ae1fbc-1d4e-4404-ae36-ba60f766aeb1,70,2022-07-26 11:35:59.842543,Ce contenu contient des insultes racistes ou discriminatoires.
3bea3cc6-bb4b-4262-9ded-42b817b4f8f2,71,2023-12-26 17:46:50.668820,Ce compte publie du contenu à caractère pornographique.
fef71915-a659-4f9c-a850-00854b41420d,72,2023-12-07 01:26:38.746979,HA
ddd41a88-f098-4dbf-910e-352e8e7dcb05,73,2020-10-24 15:49:31.242247,L'utilisateur encourage à la violence.
24235ffc-e6ed-4113-ba2b-8278cbd246f2,74,2023-05-09 18:13:19.889955,L'utilisateur a partagé des informations trompeuses et fausses.
e9c7aaa5-9d2d-4afd-a5b8-238b3fccd08a,75,2022-07-24 02:42:22.323734,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
9dd26748-499e-48c3-b50f-2a64b5717265,76,2018-07-25 16:22:17.998388,Ce compte publie du contenu à caractère pornographique.
9f06d1b0-7ca6-4e89-8e30-02b1d0c69c24,77,2023-08-04 16:36:32.004426,Ce contenu contient des insultes racistes ou discriminatoires.
69582476-08a7-4ff5-9875-8745fa33f544,78,2023-09-19 14:44:22.081597,Cette publication contient des informations trompeuses et fausses.
2db70f4d-f692-49e4-88a8-ebb2082cb594,79,2023-01-30 01:37:10.557982,Cette publication contient des informations trompeuses et fausses.
82e1a5e2-aef0-4bd5-afc3-4b939d2eadc2,80,2023-11-18 05:46:42.061787,L'utilisateur encourage à la violence.
1f1843f7-ed33-4b3d-b1e7-0d45b0bf29ae,81,2022-01-14 12:29:38.263426,L'utilisateur encourage à la violence.
4cf79b9f-4493-41d0-92c4-6283dc1ff92e,82,2022-04-05 05:14:34.935229,L'utilisateur publie du contenu à caractère pornographique.
0c8f0c65-9e17-418b-b136-5cde7bf4715b,83,2022-12-06 01:53:52.064616,L'utilisateur encourage à la violence.
72b512fc-f098-486a-a14f-ce099c435564,84,2021-03-25 22:48:19.489473,Ce compte utilise des images de violence explicite.
2fe94555-0ac0-4c71-b402-907a9b3ab8bb,85,2023-12-30 23:50:12.823867,L'utilisateur a partagé des informations trompeuses et fausses.
2f34d834-9a01-4d4d-bce9-4197abd64d72,86,2022-08-05 00:26:00.315519,Ce compte publie du contenu à caractère pornographique.
d973a821-8d65-493f-9917-9daa5877bb2d,87,2022-10-16 13:04:43.828983,Ce compte utilise des images de violence explicite.
a0fb0484-a9ed-43f6-8bf7-14d5dd13507c,88,2023-08-10 16:05:56.154934,Cette publication contient des informations trompeuses et fausses.
b6be2225-c3f4-4a7c-9d45-3db72eec5bd9,89,2021-01-01 16:42:13.807752,L'utilisateur a partagé des images inappropriées pour un public jeune.
956ffc52-970a-4ef0-8478-10e87371b764,90,2022-09-24 19:55:51.994504,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
6e249298-74c1-4085-b451-25c32e7420d6,91,2023-11-19 13:30:16.977773,Ce contenu contient des insultes racistes ou discriminatoires.
0fc96966-c19f-4081-98b3-1405c4b8ad14,92,2022-04-19 21:39:57.933756,Cette publication contient des informations trompeuses et fausses.
09b6c23c-968a-4d56-924f-5b0029ca01f0,93,2023-07-27 16:14:58.521962,L'utilisateur encourage à la violence.
54c34320-50aa-4225-bcd3-fce6e2a85cbd,94,2022-12-10 14:20:18.377713,L'utilisateur a partagé des images inappropriées pour un public jeune.
72f0ed68-4dfc-4360-b07e-eb82ad3ab738,95,2018-09-05 16:26:37.969314,Ce compte publie du contenu à caractère pornographique.
e61bd17e-81f4-493b-8074-6f8fa79ae353,96,2023-11-28 09:36:21.546542,Ce message est du spam ou des liens malveillants.
9f794529-542d-4e4a-830b-d13e25c171de,97,2023-07-26 02:04:11.434598,L'utilisateur encourage à la violence.
53267684-4d15-4f11-8b15-2f93871ec410,98,2023-05-31 01:49:55.525712,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
74e2cee2-f005-4cc3-8eb7-cc9cf38654c8,99,2023-11-03 21:06:29.563656,Ce compte publie du contenu à caractère pornographique.
c943ce62-d8e7-467d-b726-60b845446e80,0,2023-12-22 09:30:44.307968,L'utilisateur publie du contenu à caractère pornographique.
e377f7d6-9fce-49cb-a7b1-6ed0a0944eaf,1,2023-10-25 08:20:16.957889,Ce compte utilise des images de violence explicite.
b52ab6ea-fba8-4546-a3fa-d15ec28cc7c9,2,2023-12-27 13:17:24.720037,Ce contenu contient des informations personnelles sans consentement.
bb957b46-7658-4d61-9d3f-f06f89b19b74,3,2023-04-30 04:42:22.104475,Ce message est du spam ou des liens malveillants.
7e7c4020-00d3-40cf-a36d-f18c613c2586,4,2023-08-13 20:46:07.066106,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
91063573-f864-4bd9-908e-920f40884187,5,2023-12-21 02:54:58.570657,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
d7760db3-d74b-4e2d-8780-ce7b086f56cf,6,2020-09-09 07:53:38.506056,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
11069c20-2df9-4022-bbd2-745e448d2398,7,2023-04-22 22:51:08.620040,Ce compte utilise des images de violence explicite.
e1e085f2-d3a4-4039-8b66-435fbe54152f,8,2023-12-22 12:28:13.099248,Ce message est du spam ou des liens malveillants.
7f7ae45c-45aa-4346-af23-beee56e8f780,9,2023-10-01 06:57:36.598879,Cette publication contient des informations trompeuses et fausses.
3085b6bc-e064-4689-bcd2-a0ba7371a8f6,10,2023-12-04 18:48:48.282232,Cette publication contient des informations trompeuses et fausses.
1bbde665-cb02-44ad-a544-7d3b0ce0517a,11,2022-05-02 06:16:05.791093,L'utilisateur encourage à la violence.
05c0b8c3-06d9-4a4e-9030-fb4da7a3d625,12,2021-10-18 12:52:12.968968,L'utilisateur encourage à la violence.
c5648684-abd1-4de9-b5d3-a209961e85ba,13,2023-08-06 08:15:18.337842,Ce message est du spam ou des liens malveillants.
c3e2d757-61a7-4366-b0ec-91faa0f51279,14,2023-12-23 20:57:53.854494,L'utilisateur encourage à la violence.
db4a6cfe-3ef1-4ed1-afc9-55b086b28df9,15,2023-12-05 02:29:09.098365,L'utilisateur a partagé des images inappropriées pour un public jeune.
056ecbbc-f058-4a89-99df-df70e2fda40e,16,2023-09-06 20:24:53.204546,L'utilisateur encourage à la violence.
b032f413-54ac-4dfc-a0c2-628242cbddac,17,2023-12-01 04:30:53.724145,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
4429051d-81fb-4737-948e-35cb4ec62095,18,2021-06-02 21:45:22.051211,Ce compte utilise des images de violence explicite.
e56bbe0c-1f6c-4db4-91b9-8eaf130a6e6f,19,2021-01-24 18:31:42.388068,L'utilisateur encourage à la violence.
d2dbdf15-af65-40b8-a66c-7ef61ffd20c5,20,2022-06-13 02:05:48.425905,Ce compte utilise des images de violence explicite.
afbfbcdf-cbe6-4205-a363-bb7033292842,21,2023-10-07 15:08:30.752745,Ce compte utilise des images de violence explicite.
259343d2-f85c-494e-8ab6-2496086253a6,22,2023-08-07 21:13:56.429661,L'utilisateur encourage à la violence.
a12c95e8-80e5-4927-91ec-d11f922bf0fb,23,2023-10-23 06:53:31.872687,L'utilisateur a partagé des images inappropriées pour un public jeune.
9b3cbebb-91a3-425a-8687-5dc0ae4a707e,24,2016-08-26 02:51:50.297283,Ce compte utilise des images de violence explicite.
d62d03a6-b746-4524-9f85-f6844c1fce6b,25,2023-03-07 04:03:17.387951,L'utilisateur publie du contenu à caractère pornographique.
f101f3f4-db3a-43fa-bc5e-c3c80327881e,26,2022-03-04 02:16:39.003980,Ce contenu contient des insultes racistes ou discriminatoires.
d0873a04-be78-42fa-b3a0-91a0395c88f2,27,2023-02-18 01:22:31.995830,Ce compte utilise des images de violence explicite.
f786b2bf-63a3-436f-9acd-8a5ffd327d47,28,2023-08-08 03:33:51.126828,L'utilisateur publie du contenu à caractère pornographique.
79cc0304-fc68-4529-987b-2638916a2760,29,2020-12-18 08:53:18.508462,L'utilisateur publie du contenu à caractère pornographique.
76571570-8929-4985-b841-a16ffd7c9897,30,2020-11-22 07:29:35.570975,Ce contenu contient des insultes racistes ou discriminatoires.
b0647510-42a1-49e8-a8a8-77fbbb6fd5b2,31,2023-06-22 09:23:30.577303,Ce contenu contient des insultes racistes ou discriminatoires.
1fb52259-e6dc-41db-8a78-bf73a9a421b7,32,2023-05-18 12:35:15.003391,Ce message est du spam ou des fraudes.
1b9bf0d8-a2bb-4ea1-9599-dc96f487fe7c,33,2023-07-17 14:18:46.561652,Ce message est du spam ou des fraudes.
1842f633-4076-45b6-9b1f-63d586cb864f,34,2023-11-17 18:23:56.863334,Ce message est du spam ou des liens malveillants.
ead38352-8636-43c1-9eaf-10995efba56d,35,2023-12-08 02:31:44.744369,L'utilisateur encourage à la violence.
b41c7f45-e207-4f51-b244-1b0740e0b0ca,36,2023-08-14 22:27:44.002054,Ce message est du spam ou des fraudes.
aec3481a-9211-4ad1-be64-6e8a42ac89e2,37,2023-12-08 07:55:57.551757,Ce compte publie du contenu à caractère pornographique.
07387972-7353-4f9e-be2c-25cc6f994367,38,2023-04-22 00:19:06.197023,Ce compte utilise des images de violence explicite.
f3017e4f-d997-4a84-8af8-0c54a6782ced,39,2023-08-17 16:08:07.627066,Ce message est du spam ou des fraudes.
31c8b639-d134-446e-8b76-b604f7704d59,40,2023-07-14 05:40:08.566690,Ce message est du spam ou des liens malveillants.
dab782e9-a13e-4312-a600-c1e73ab67a1e,41,2022-03-22 21:48:38.658040,Ce message est du spam ou des liens malveillants.
1370261e-4300-4c99-b05d-1cb0aaef7672,42,2022-05-19 12:27:36.874203,Ce compte publie du contenu à caractère pornographique.
c91d3f2e-fcbf-4a5b-969e-5a9f6476fcf1,43,2023-09-30 14:21:51.538205,Ce message est du spam ou des fraudes.
8ef51d08-aa07-4ca2-8fa7-90b0a18e4375,44,2022-09-03 16:41:31.419592,Ce message est du spam ou des fraudes.
5f2fb4d0-37e3-48bd-aee3-dc32f5c09bc1,45,2023-05-20 06:23:14.123219,Ce contenu contient des informations personnelles sans consentement.
9ee0f684-3040-4026-bcaa-1530e40260de,46,2020-09-13 00:46:52.431079,L'utilisateur encourage à la violence.
b48bd720-49c9-4cfb-b129-f9291a5ad335,47,2023-10-08 14:27:48.781445,L'utilisateur publie du contenu à caractère pornographique.
e24e737b-3f55-4ae9-b6d1-897ad7d9aa07,48,2023-10-06 13:13:07.903257,L'utilisateur encourage à la violence.
71e312dc-def7-4050-bc6b-28cda19b2b90,49,2020-05-05 00:55:55.747818,Ce message est du spam ou des liens malveillants.
d4c90b50-63b2-4082-a6e8-11861451570f,50,2023-12-31 19:09:38.469989,L'utilisateur publie du contenu à caractère pornographique.
61a8c03f-e443-4fea-8093-aa6f3907f987,51,2022-12-29 09:32:19.199231,L'utilisateur publie du contenu à caractère pornographique.
8af6342b-b5a3-41a4-9b5b-15f0fec62beb,52,2023-09-02 00:50:22.811322,Ce message est du spam ou des liens malveillants.
f7df8fa5-16f5-4f11-9301-63053779e056,53,2023-08-08 16:54:56.634283,L'utilisateur encourage à la violence.
f25e39d3-caa9-485c-925a-f67a3b53e8da,54,2022-08-14 03:49:32.428486,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
da303894-2fbf-4966-8276-01407b67cb74,55,2023-03-01 02:53:00.373622,Ce compte utilise des images de violence explicite.
8a7a2ddd-940e-42f2-aacb-e44682332d97,56,2018-10-29 14:31:49.907490,L'utilisateur publie du contenu à caractère pornographique.
0219a746-763a-4ce2-b1cb-b9fae4e9404f,57,2022-06-02 07:35:34.439565,Ce compte publie du contenu à caractère pornographique.
a51d5fb8-bc8a-45e6-98db-6b455862d215,58,2021-11-07 12:26:25.088393,Ce compte publie du contenu à caractère pornographique.
7941b9f4-1090-4c9c-bc76-8de841d1b71d,59,2023-10-23 21:07:04.024208,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
5a14cd5c-98d6-4eb7-bdf5-a910c84622a9,60,2022-01-25 16:12:25.476301,Ce compte utilise des images de violence explicite.
e3e93cc4-2df6-4297-a7d3-ff06121c8f7c,61,2023-10-20 10:44:43.513105,Ce message est du spam ou des fraudes.
865ae801-0c1c-49a3-8b82-f8d363f9a5c3,62,2021-01-16 13:24:46.018513,Ce message est du spam ou des fraudes.
b214e452-2c48-4ba6-a3c4-67ca02b31a98,63,2023-11-06 17:12:12.989495,Ce compte publie du contenu à caractère pornographique.
453c63e0-3fe6-4c60-9e1a-6a19a338a16c,64,2023-02-19 12:29:57.874630,Ce compte publie du contenu à caractère pornographique.
4ff83df0-a4f2-4f64-98f5-2efd7f11f1ef,65,2021-06-23 20:34:48.149603,Ce message est du spam ou des liens malveillants.
34041fdb-3777-43a8-821c-d86fa302fdfe,66,2023-12-06 05:36:37.099088,L'utilisateur encourage à la violence.
6e54d363-3d80-4c94-b44c-9690ba632260,67,2021-11-13 16:17:59.711984,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
5fb67e9e-d0d0-4e62-af71-2491c3b24e4d,68,2020-06-23 21:03:24.743778,Ce compte publie du contenu à caractère pornographique.
dbfc14db-6995-465e-802d-ab58931b00cd,69,2020-11-08 09:09:07.702403,Ce message est du spam ou des fraudes.
66d2bf36-a8d1-4045-a899-4198f490997f,70,2022-12-15 14:37:03.649201,L'utilisateur encourage à la violence.
4df6ae87-0bb6-4fe1-a24c-8039c68a0f65,71,2020-10-22 19:38:17.782007,L'utilisateur a partagé des images inappropriées pour un public jeune.
149e685a-3e98-4d69-b8b0-40ce09912aaa,72,2023-01-10 14:20:18.338016,Ce compte publie du contenu à caractère pornographique.
dcc4537b-70a1-40b9-af9f-150ac03bc3e6,73,2023-07-01 14:22:08.775763,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
946435ed-b77d-4076-901e-d14de93de9c6,74,2022-11-01 13:40:34.497118,Ce message est du spam ou des liens malveillants.
bfc35449-7445-46a2-8d67-c95d7cad7531,75,2023-12-01 00:12:06.061919,L'utilisateur a partagé des informations trompeuses et fausses.
aa44ea31-ffc6-413b-8e76-d137abb883a0,76,2022-06-05 13:43:23.728277,Ce message est du spam ou des liens malveillants.
ba0dfdb8-a2df-4baf-9e9b-760563919a95,77,2022-09-02 23:54:51.319889,Ce message est du spam ou des fraudes.
701124e3-1733-4c56-825f-698634d98628,78,2023-09-10 01:31:32.053826,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
52dcaf49-18ce-4751-99a2-ef46bbcff3d7,79,2023-12-31 16:56:01.877030,Ce message est du spam ou des fraudes.
a524e982-749b-48af-8b50-0a190383b602,80,2020-03-15 17:00:11.122947,Ce contenu contient des informations personnelles sans consentement.
0252bb19-de21-4a7d-8e6b-425c0514ddfb,81,2023-12-10 08:18:30.115279,Ce message est du spam ou des fraudes.
ce917af5-b954-4092-b890-676342777287,82,2023-10-09 22:15:40.030166,L'utilisateur encourage à la violence.
e22e4235-ce94-4064-8421-7c6746208dac,83,2021-01-12 03:26:46.829661,L'utilisateur encourage à la violence.
d91b9490-31f2-4152-8f1d-a57813068d6a,84,2023-12-06 03:06:02.274861,Ce contenu contient des informations personnelles sans consentement.
8711284b-8f7b-4f13-9295-ccf269338ef3,85,2023-12-10 20:11:26.495584,Ce message est du spam ou des liens malveillants.
39f81e88-23f1-4efe-9086-ec4fee915bf4,86,2023-09-20 20:42:06.755999,Ce compte utilise des images de violence explicite.
1ec7d58c-5d4c-404e-ac70-7ccf5f901493,87,2021-08-16 19:49:44.181684,Cette publication contient des informations personnelles sans consentement.
e2344752-058a-4c78-875a-0055be8feb74,88,2021-11-09 08:33:29.599313,Ce contenu contient des insultes racistes ou discriminatoires.
4cac294d-e232-4e55-8730-32f7ecfac2f5,89,2023-01-17 23:03:37.209518,L'utilisateur a partagé des informations trompeuses et fausses.
e4f029f6-7a0a-44d7-9e82-014f3c0cd1cc,90,2023-09-23 20:17:30.608178,Ce contenu contient des insultes racistes ou discriminatoires.
47bd5f89-2049-4c60-9781-deb0f2b34f5e,91,2020-06-28 07:07:56.186449,Ce message est du spam ou des fraudes.
c7086e77-b1fb-4e9c-bf98-3abfeec9e818,92,2022-12-26 21:50:32.952822,Ce message est du spam ou des liens malveillants.
20f3b20d-2118-4f97-82ec-04c2dee10518,93,2022-04-09 19:56:00.454764,Ce compte utilise des images de violence explicite.
4442dc13-e9f5-422c-a32b-d64d14d0d77d,94,2020-06-30 18:30:20.109291,L'utilisateur a partagé des images inappropriées pour un public jeune.
6d826863-16b4-447a-aa32-8d24043d12e8,95,2023-12-18 12:10:05.403169,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
2d64f2ca-8f87-4318-9bd1-fa326c9bbb41,96,2023-03-08 15:08:16.982963,Ce message est du spam ou des fraudes.
07465fb1-09cf-420c-9e0a-70859e189f91,97,2018-07-14 23:11:54.714151,L'utilisateur publie du contenu à caractère pornographique.
060f979b-6583-42fb-9613-beb316bd7085,98,2020-12-15 21:19:41.977017,L'utilisateur a partagé des informations trompeuses et fausses.
b583c4af-c0be-46cc-bd2c-85af1a395e90,99,2023-12-27 23:35:52.011538,L'utilisateur publie du contenu à caractère pornographique.
837bfcdb-73df-41d3-b7d3-0a6e5c3b3122,0,2022-05-26 01:35:40.367706,L'utilisateur a partagé des informations trompeuses et fausses.
0b774c5e-ba37-4bd4-b249-9742dd2d6c5f,1,2020-04-20 11:54:46.388040,Ce message est du spam ou des fraudes.
32a00d29-6476-45d1-9617-af5f886805cd,2,2020-09-27 18:40:27.860383,L'utilisateur publie du contenu à caractère pornographique.
59438344-8641-4d3b-a4b7-52a13b339765,3,2023-12-10 14:16:40.313808,Ce compte utilise des images de violence explicite.
9a513ccb-f069-4cdb-92b2-2d051c2034a3,4,2023-04-10 01:51:24.926575,Ce compte publie du contenu à caractère pornographique.
e3067442-ba65-46ba-a30f-e408c0790011,5,2023-11-23 11:29:21.203935,L'utilisateur encourage à la violence.
50cfbe98-700a-409f-a0f8-72761b6e1eb1,6,2021-08-29 16:33:56.177027,Ce compte utilise des images de violence explicite.
c819445b-3c04-4284-bf2f-a1cb44d8c882,7,2022-12-14 20:07:09.254017,L'utilisateur publie du contenu à caractère pornographique.
6e8fc595-0edc-4f97-9e19-bc0f1e9bf2c9,8,2023-04-23 03:52:34.170112,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
2b318bb2-b515-439f-b069-a20efd613218,9,2023-03-09 09:46:58.849768,Ce contenu contient des informations personnelles sans consentement.
5602b0d4-17d7-4b45-bd06-3c370cc719b8,10,2023-08-13 09:11:10.684438,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
ca505ffd-92cd-4912-8f72-756384ad9b0e,11,2023-09-10 04:49:35.856638,L'utilisateur encourage à la violence.
6152a933-b214-46d4-aaff-22fe08d64ef9,12,2023-09-28 09:19:47.496207,Ce compte utilise des images de violence explicite.
ef20ca7a-2f57-40a8-986c-06c2abaf2d2a,13,2021-11-23 16:50:04.763945,L'utilisateur encourage à la violence.
1e0fc970-34c5-45aa-979b-6fc5936334fc,14,2022-01-27 05:17:07.369070,L'utilisateur a partagé des informations trompeuses et fausses.
0c30243d-66af-4f48-a25d-4f537fecc63e,15,2019-11-22 23:46:01.421695,Ce message est du spam ou des liens malveillants.
3ff78895-174d-4824-9e00-c23e48a94f48,16,2023-07-06 03:54:15.700702,Ce message est du spam ou des fraudes.
b5b16bcc-a7d3-49c2-9492-6d55aa290401,17,2023-04-14 08:55:38.719960,Ce message est du spam ou des fraudes.
111a1c98-cd79-4680-bd9f-a17581a8900e,18,2022-11-03 12:50:06.752169,Cette publication contient des informations personnelles sans consentement.
d8de7cc3-a718-4bf7-b4fd-22224ac5ba94,19,2022-08-03 05:42:46.067301,Ce message est du spam ou des liens malveillants.
29246162-2ed6-452f-86e6-66ad057eff04,20,2017-01-17 18:12:46.371135,L'utilisateur encourage à la violence.
d30b0b52-9307-42d9-8335-4eb0e3cf5a70,21,2023-08-12 08:25:37.070273,L'utilisateur encourage à la violence.
3b2cc8fa-dd1e-4da7-b3c1-151a4f1ce9da,22,2021-12-26 03:42:30.219852,L'utilisateur a partagé des images inappropriées pour un public jeune.
b211a60e-fb8e-45eb-8a84-4a35b94bbc5a,23,2023-01-08 01:29:20.086103,Ce contenu contient des informations personnelles sans consentement.
0e2c0235-ee7c-4f24-8b92-9d11caf6d305,24,2022-06-08 08:41:29.639107,L'utilisateur publie du contenu à caractère pornographique.
32013c40-23e0-4497-93da-9eb26f37762a,25,2023-12-31 02:49:01.628345,L'utilisateur publie du contenu à caractère pornographique.
a9d05b63-7e03-4481-90d8-9bca98aa5f25,26,2023-03-14 22:28:26.243028,Ce compte utilise des images de violence explicite.
8a6e4232-50c4-4f21-a0be-9d377746eb3e,27,2023-02-15 23:08:53.499752,Ce compte diffuse du contenu incitant à l'automutilation ou au suicide.
a01c37c0-c752-40b4-b5e0-9854937a9697,28,2023-11-17 12:57:06.086561,Ce compte publie des propos haineux et incite à la haine envers une communauté spécifique.
c97490ba-8d06-40a6-aa51-4be767e45edc,29,2023-07-16 07:18:57.124406,L'utilisateur encourage à la violence.
20c77d00-8615-4ad8-a0fb-a12820313dee,30,2023-02-18 02:55:23.800924,Ce compte publie des propos haineux et incite à la haine envers une communauté spécifique.
b3a0dbed-7cf7-42e8-9847-a6cf84a40581,31,2022-12-26 02:58:37.013295,Ce compte publie constamment du spam et a été envoyé à plusieurs reprises.
